# dQ/dU per-beam mean correction factors
# Generated  : 2026-03-30 19:55
# Source CSV : /Users/raj030/DATA/reffield-average/assess_1934-ref_ws-4788-qcorr/leakage_master_table.csv
# Selection  : manifest indices 30–44, excl '24-29'
# SB_REFs    : 15 contributing observations
# Ref WS     : 4788  (weights.ref_ws, holography SB)
# Footprint  : closepack36
# Centre Freq: 920.5 MHz
# Pitch      : 0.9 deg
# Rotation   : 45.0 deg
# Pol Axis   : -45.0 deg (pa_fixed)
#
# Lookup usage:
#   grep 'REF_1324-28.*bpcal.*  12 ' dq_du_correction_factors.txt
#
# Columns:
#   field       reference field name
#   ref_ws      holography solution (weights.ref_ws); use as merge key when appending manifests
#   footprint   beam footprint name (from schedblock metadata)
#   freq_MHz    beamformer centre frequency (MHz)
#   pitch_deg   beam footprint pitch (degrees)
#   rot_deg     footprint rotation angle (degrees)
#   pol_deg     polarisation axis angle (degrees, pa_fixed)
#   variant     calibration variant  (bpcal | lcal)
#   beam        beam index  (0–35)
#   mean_dQ     mean signed dQ/I (%) across all SB_REF × ODC observations
#   std_dQ      standard deviation of dQ/I (%)
#   mean_dU     mean signed dU/I (%) across all SB_REF × ODC observations
#   std_dU      standard deviation of dU/I (%)
#   n_obs       number of (SB_REF, ODC) data rows for this beam
#
field                     ref_ws  footprint         freq_MHz  pitch_deg  rot_deg  pol_deg  variant   beam    mean_dQ    std_dQ    mean_dU    std_dU  n_obs
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        23    -0.0125    0.0117    +0.0573    0.0011      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        24    +0.0221    0.1658    -0.0300    0.0033      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        25    -0.0806    0.0825    -0.0211    0.0015      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        26    -0.0180    0.0863    +0.0038    0.0012      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        27    +0.0949    0.0963    +0.0383    0.0013      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        28    -0.0273    0.0315    +0.0158    0.0010      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        29    -0.0173    0.0761    +0.0141    0.0011      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        30    -0.0312    0.0614    -0.0310    0.0015      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        31    -0.0067    0.0394    +0.0175    0.0016      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        32    -0.0630    0.0583    +0.0180    0.0015      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        33    -0.0601    0.0487    +0.0471    0.0018      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        34    -0.0626    0.0468    +0.0805    0.0009      4
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        35    +0.0059    0.0975    +1.0583    0.0065      4

REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        0    +0.0842    0.1358    -1.3382    0.0112      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        1    +0.0966    0.0555    +0.1735    0.0017      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        2    -0.0820    0.0302    -0.0876    0.0085      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        3    +0.0809    0.0241    +0.3945    0.0077      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        4    +0.0181    0.1050    +0.5916    0.0125      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        5    -0.0966    0.0816    +0.5293    0.0074      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        6    +0.1255    0.1341    -0.0412    0.0072      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        7    +0.0473    0.0207    -0.4997    0.0007      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        8    +0.0555    0.0264    +0.0326    0.0066      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        9    +0.0863    0.1463    +0.4278    0.0042      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       10    +0.1421    0.0669    +0.5826    0.0020      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       11    -0.0582    0.0540    +0.4537    0.0194      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       12    +0.0757    0.1206    -0.0928    0.0062      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       13    +0.0446    0.0700    -0.0820    0.0082      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       14    -0.0534    0.1298    +0.0702    0.0024      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       15    -0.1208    0.0573    +0.0504    0.0101      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       16    +0.1201    0.0717    +0.2889    0.0017      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       17    +0.0663    0.0908    +0.0106    0.0077      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       18    +0.0066    0.0244    +0.1511    0.0094      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       19    +0.0716    0.0178    +0.2230    0.0080      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       20    +0.1265    0.0461    -0.1038    0.0037      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       21    +0.0532    0.0850    +0.0777    0.0042      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       22    -0.0249    0.1099    -0.2113    0.0068      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       23    -0.0884    0.0731    +0.0472    0.0083      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       24    +0.1547    0.1023    +0.0677    0.0045      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       25    +0.0988    0.0164    +0.4845    0.0082      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       26    +0.0814    0.0472    +0.1913    0.0081      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       27    +0.1707    0.0405    -0.1211    0.0029      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       28    +0.0886    0.0483    -0.8884    0.0042      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       29    -0.0476    0.0526    -0.0174    0.0049      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       30    -0.0447    0.1159    +0.1225    0.0012      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       31    -0.0331    0.0896    -0.1242    0.0039      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       32    +0.0072    0.0530    -0.1582    0.0057      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       33    -0.0590    0.1187    -0.2988    0.0067      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       34    -0.0624    0.0949    +0.3098    0.0088      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       35    +0.0498    0.0424    -0.3524    0.0095      4

REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         0    +0.0907    0.1465    -0.1134    0.0009      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         1    +0.0984    0.0475    +0.0192    0.0009      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         2    -0.0983    0.0297    +0.0295    0.0003      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         3    +0.0757    0.0244    -0.0110    0.0013      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         4    +0.0205    0.1078    +0.0465    0.0012      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         5    -0.0837    0.0739    +0.0466    0.0017      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         6    +0.1033    0.1182    -0.0136    0.0017      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         7    +0.0106    0.0194    -0.0143    0.0007      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         8    +0.0376    0.0265    -0.0364    0.0004      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         9    +0.0871    0.1480    -0.0006    0.0010      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        10    +0.1377    0.0696    +0.0177    0.0010      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        11    -0.0050    0.0599    +0.0404    0.0009      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        12    +0.0501    0.1206    -0.0699    0.0022      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        13    +0.0407    0.0760    -0.0329    0.0008      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        14    -0.0470    0.1150    -0.0397    0.0007      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        15    -0.0629    0.0607    +0.0273    0.0009      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        16    +0.1253    0.0775    +0.0336    0.0002      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        17    +0.0814    0.0904    +0.0493    0.0015      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        18    +0.0067    0.0233    -0.0371    0.0007      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        19    +0.0980    0.0200    -0.0239    0.0007      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        20    +0.1549    0.0496    +0.0032    0.0012      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        21    +0.0547    0.0864    +0.0734    0.0009      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        22    -0.0165    0.1083    +0.0761    0.0006      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        23    -0.0525    0.0708    +0.0571    0.0015      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        24    +0.1464    0.0993    -0.0327    0.0008      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        25    +0.1084    0.0179    -0.0184    0.0014      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        26    +0.1022    0.0503    +0.0047    0.0011      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        27    +0.1724    0.0372    +0.0393    0.0011      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        28    +0.0988    0.0450    +0.0165    0.0011      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        29    -0.0494    0.0471    +0.0158    0.0007      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        30    -0.0380    0.1119    -0.0334    0.0009      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        31    -0.0243    0.0873    +0.0165    0.0010      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        32    +0.0065    0.0580    +0.0172    0.0009      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        33    -0.0466    0.1240    +0.0504    0.0005      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        34    -0.0076    0.0956    +0.0797    0.0013      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        35    +0.0533    0.0374    +0.9921    0.0047      4

REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        0    +0.0345    0.1097    -1.3006    0.0074      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        1    +0.0077    0.0289    +0.1797    0.0032      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        2    +0.0387    0.0120    -0.0623    0.0033      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        3    -0.0345    0.0070    +0.4302    0.0042      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        4    +0.0071    0.1088    +0.6301    0.0115      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        5    -0.0145    0.0575    +0.5461    0.0019      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        6    -0.0238    0.0455    -0.0372    0.0010      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        7    -0.0181    0.0213    -0.5137    0.0021      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        8    -0.0866    0.0203    +0.0009    0.0050      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        9    -0.0352    0.0029    +0.4248    0.0018      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       10    -0.0532    0.0145    +0.6020    0.0066      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       11    -0.0510    0.0962    +0.4939    0.0427      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       12    +0.0367    0.1126    -0.0059    0.0054      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       13    -0.0276    0.0409    -0.0585    0.0057      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       14    -0.0500    0.0465    +0.0590    0.0016      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       15    -0.0490    0.0114    +0.0088    0.0076      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       16    -0.0113    0.0033    +0.2674    0.0037      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       17    +0.0344    0.0533    +0.0291    0.0021      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       18    +0.0190    0.0288    +0.1798    0.0076      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       19    -0.0479    0.0106    +0.2547    0.0093      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       20    -0.0061    0.0690    -0.0966    0.0002      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       21    -0.0330    0.0139    +0.0921    0.0048      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       22    -0.0159    0.0911    -0.2022    0.0004      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       23    +0.0587    0.0238    +0.0746    0.0074      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       24    +0.1016    0.0526    +0.1119    0.0081      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       25    -0.0391    0.0170    +0.5150    0.0122      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       26    -0.0531    0.0993    +0.2258    0.0100      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       27    -0.0187    0.1027    -0.1248    0.0007      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       28    -0.0667    0.0523    -0.8746    0.0006      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       29    -0.0011    0.0049    -0.0027    0.0024      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       30    -0.0365    0.0166    +0.1307    0.0001      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       31    -0.0406    0.3596    -0.0993    0.0083      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       32    -0.0324    0.1463    -0.1274    0.0047      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       33    -0.1329    0.0839    -0.2752    0.0011      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       34    -0.1175    0.0061    +0.3324    0.0042      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal       35    -0.0143    0.0389    -0.2740    0.0126      2

REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         0    -0.0028    0.1042    -0.1089    0.0016      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         1    -0.0611    0.0440    +0.0192    0.0002      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         2    +0.0169    0.0062    +0.0360    0.0004      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         3    -0.0254    0.0101    -0.0072    0.0003      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         4    +0.0108    0.1065    +0.0363    0.0006      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         5    -0.0184    0.0474    +0.0509    0.0001      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         6    -0.0240    0.0416    -0.0212    0.0006      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         7    -0.0323    0.0199    -0.0146    0.0005      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         8    -0.0805    0.0269    -0.0365    0.0003      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal         9    -0.0357    0.0045    -0.0019    0.0013      2
REF_1212-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        10    -0.0229    0.0042    +0.0190    0.0011      2
